Year_Birth,Education,Marital_Status,,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntGoldProds,MntWines,MntFruits,MntFishProducts,MntSweetProducts,MntMeatProducts,NumDealsPurchases,NumWebPurchases,AcceptedCmp3,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,Complain
1970,Master,Married,,"61,872.00",0,1,12/13/13,81,16,330,5,36,27,159,4,4,0,4,9,4,0,0,0,0,0
1943,Master,Widow,,,0,0,10/30/13,75,126,532,126,164,126,490,1,5,0,5,11,1,0,0,1,0,0
1952,Graduation,Divorced,,"69,142.00",0,1,6/29/14,50,39,448,4,6,4,34,3,8,0,1,7,5,0,1,0,0,0
1963,PhD,Married,,"81,300.00",0,1,10/30/12,17,36,1004,12,32,12,145,3,10,0,3,5,5,0,0,0,1,0
1965,Master,Together,,"45,143.00",0,1,8/26/13,74,14,202,5,11,5,74,3,6,0,1,5,7,0,0,0,0,0
1969,Master,Married,,"70,091.00",1,0,3/31/13,11,11,964,34,15,0,137,2,5,0,2,10,8,0,1,0,0,0
1973,PhD,Married,,"1,57,243.00",0,1,03-01-2014,98,1,20,2,1,2,1582,15,0,0,22,0,0,0,0,0,0,0
1975,Graduation,Divorced,,"1,53,924.00",0,0,02-07-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1979,Graduation,Divorced,,"68,274.00",1,1,9/30/13,83,46,135,25,23,25,51,2,4,0,2,5,3,0,0,0,0,0
1978,PhD,Married,,"46,377.00",1,0,03-01-2014,89,0,37,0,4,3,46,1,2,0,1,3,4,0,0,0,0,0
1958,Master,Together,,"42,315.00",0,1,07-12-2013,90,80,67,15,17,11,80,3,1,0,4,4,3,0,0,0,0,0
1958,PhD,Together,,"37,334.00",1,1,2/26/14,44,15,26,1,2,2,16,4,3,0,0,4,4,0,0,0,0,0
1950,PhD,Widow,,"76,842.00",0,0,05-03-2014,37,32,605,10,84,54,345,1,1,0,8,7,0,0,0,0,0,0
1968,Graduation,Together,,"77,382.00",0,1,01-07-2014,36,134,491,48,112,105,231,2,5,0,7,12,1,0,0,1,0,0
1978,2n Cycle,Together,,"63,855.00",0,0,02-09-2013,28,89,359,35,93,116,314,1,7,0,3,13,4,0,0,0,0,0
1995,Graduation,Single,,"71,163.00",0,0,03-09-2014,30,44,283,17,138,106,372,1,3,0,8,12,1,0,0,0,0,0
1955,PhD,Married,,"38,725.00",1,1,05-10-2014,52,5,31,0,2,1,6,2,1,0,0,4,4,0,0,0,0,0
1970,Graduation,Divorced,,"54,137.00",0,1,8/16/13,46,20,171,0,0,1,11,2,4,0,1,4,6,0,0,0,0,0
1975,2n Cycle,Married,,"57,036.00",0,1,12-11-2012,33,47,1171,43,19,14,219,4,6,1,3,13,9,0,0,0,0,0
1972,Master,Divorced,,"37,760.00",1,0,08-11-2013,54,0,26,3,2,10,13,1,2,0,0,3,6,0,0,0,0,0
1992,Graduation,Single,,"48,789.00",0,0,09-10-2012,94,145,351,16,7,5,156,1,6,0,4,7,6,0,0,0,0,0
1987,Graduation,Divorced,,"81,361.00",0,0,2/25/14,18,76,163,23,27,65,424,1,3,0,10,13,1,0,0,0,0,0
1964,Graduation,Married,,"42,523.00",0,0,4/23/14,96,35,14,36,3,26,11,1,1,0,1,4,2,0,0,0,0,0
1958,Graduation,Together,,"69,096.00",0,1,9/27/13,4,109,247,49,7,82,159,1,5,0,2,10,4,0,0,0,0,0
1970,2n Cycle,Married,,"15,315.00",0,0,08-03-2013,27,17,7,4,15,8,13,2,2,0,0,4,5,0,0,0,0,0
1975,PhD,Divorced,,"74,165.00",0,0,05-01-2013,9,12,1001,12,16,12,240,1,5,0,4,10,2,0,0,0,0,0
1972,Graduation,Married,,"62,710.00",0,1,5/23/13,53,11,441,35,7,29,83,4,4,0,2,12,4,0,0,0,0,0
1980,PhD,Single,,"65,295.00",0,0,12/23/13,19,6,365,32,34,110,117,1,3,0,3,13,2,0,0,0,0,0
1956,PhD,Widow,,"78,028.00",0,1,09-10-2012,38,38,158,19,25,0,288,1,6,0,4,9,7,0,1,1,0,0
1989,Basic,Married,,"25,443.00",1,0,12/22/12,82,7,1,4,8,9,3,1,1,0,0,3,8,0,0,0,0,0
1995,Graduation,Single,,"34,824.00",0,0,3/26/14,65,4,4,2,2,0,11,1,1,0,0,2,6,0,0,0,0,0
1970,Master,Divorced,,"78,579.00",0,0,12/22/12,35,99,816,66,216,66,549,1,5,0,6,4,3,0,0,0,0,0
1965,Master,Single,,"35,791.00",2,1,05-06-2013,94,3,27,0,0,0,5,2,1,0,0,3,8,0,0,0,0,0
1972,Graduation,Married,,"36,026.00",2,1,3/16/14,34,17,20,4,6,4,10,2,2,0,0,3,6,0,0,0,0,0
1971,Graduation,Together,,"34,600.00",1,1,01-01-2013,8,15,199,33,8,3,60,5,5,0,2,5,8,0,0,0,0,0
1948,Graduation,Married,,"92,344.00",0,0,1/15/14,9,119,992,24,51,19,694,0,5,1,10,5,1,0,0,1,0,0
1981,Master,Together,,"77,882.00",0,0,4/30/14,29,15,68,129,188,22,396,1,3,0,3,5,1,0,0,0,0,0
1980,Graduation,Single,,"81,741.00",0,0,6/16/13,75,38,249,153,58,134,940,0,6,0,6,7,2,0,0,0,0,0
1952,Master,Married,,"77,027.00",0,1,02-05-2014,23,11,820,57,45,0,242,2,8,0,3,6,4,0,0,0,0,0
1979,Graduation,Single,,"61,825.00",0,1,08-07-2013,56,27,162,50,55,30,100,1,4,0,2,8,4,0,0,0,0,0
1970,Master,Together,,,0,1,04-01-2013,39,14,187,5,26,20,65,2,4,0,2,6,5,0,0,0,0,0
1977,Graduation,Married,,"22,108.00",1,1,05-08-2014,46,6,5,3,6,2,9,2,2,0,0,3,7,0,0,0,0,0
1984,PhD,Single,,"16,269.00",1,0,8/30/13,75,0,19,3,3,1,18,3,3,0,0,3,8,0,0,0,0,0
1963,PhD,Divorced,,"41,003.00",0,0,3/17/13,11,88,123,133,71,44,142,1,6,0,2,8,6,0,0,0,0,0
1955,Graduation,Together,,"38,946.00",0,1,10/24/13,84,41,116,6,6,6,82,2,3,0,1,6,5,0,0,0,0,0
1960,PhD,Single,,"76,045.00",0,0,11/15/13,78,0,760,53,17,93,400,1,4,0,5,11,2,0,0,0,1,0
1969,PhD,Together,,"54,132.00",0,1,2/16/14,81,3,30,1,0,0,8,1,1,0,0,3,7,0,0,0,0,0
1953,PhD,Single,,"64,108.00",0,1,3/23/13,8,21,948,10,13,21,86,4,6,0,9,11,5,0,0,0,0,0
1970,PhD,Together,,"64,413.00",0,1,08-01-2013,27,20,200,5,0,10,44,1,5,0,1,5,5,0,0,0,0,0
1959,PhD,Single,,"34,554.00",0,1,3/30/14,43,5,41,1,2,0,6,2,2,0,0,3,6,0,0,0,0,0
1970,2n Cycle,Divorced,,"65,706.00",0,0,6/28/13,77,129,918,10,13,0,129,1,11,0,3,12,7,1,1,1,0,0
1960,Graduation,Together,,"62,807.00",0,1,8/31/12,83,99,526,28,10,21,135,3,5,0,3,12,5,0,0,0,0,0
1961,Master,Together,,"74,881.00",1,1,03-08-2013,48,54,505,72,36,27,270,4,9,0,2,12,5,0,0,0,0,0
1988,Graduation,Single,,"27,938.00",1,0,4/28/14,31,5,13,0,2,1,8,1,1,0,0,4,3,0,0,0,0,0
1969,Master,Single,,"39,858.00",1,0,1/24/13,67,26,15,20,2,7,25,1,2,0,0,4,6,0,0,0,0,0
1978,PhD,Together,,"34,043.00",1,0,10/25/13,97,10,20,2,3,0,14,1,2,0,0,2,9,0,0,0,0,0
1974,Graduation,Together,,"33,590.00",2,1,11-03-2013,65,2,4,0,0,0,2,1,1,0,0,2,7,0,0,0,0,0
1971,Graduation,Single,,"72,258.00",0,1,09-12-2013,28,134,522,0,227,120,522,2,6,0,9,5,2,0,0,0,0,0
1985,Graduation,Single,,"22,327.00",1,0,08-02-2013,94,5,5,4,2,0,8,1,1,0,0,3,5,0,0,0,0,0
1968,Graduation,Single,,"36,065.00",1,1,3/31/13,54,3,18,7,10,2,34,3,3,0,0,3,8,0,0,0,0,0
1951,Master,Together,,"59,385.00",1,1,4/28/13,85,36,135,0,0,4,10,2,3,0,1,4,5,0,0,0,0,0
1961,Graduation,Single,,"57,091.00",0,0,6/15/14,0,37,464,5,7,0,64,1,7,0,3,7,5,1,0,0,0,0
1976,Master,Together,,"46,106.00",1,1,05-11-2014,84,14,30,0,2,0,8,1,1,0,1,2,6,0,0,0,0,0
1988,Graduation,Married,,"84,219.00",0,0,02-02-2014,27,45,434,137,45,137,400,1,3,0,4,10,1,0,0,0,0,0
1949,Graduation,Together,,"38,823.00",0,1,8/30/12,56,23,70,0,2,8,11,1,2,0,1,3,6,0,0,0,0,0
1991,Graduation,Single,,"90,273.00",0,0,12/14/13,32,111,704,129,120,74,853,1,5,0,6,7,2,0,1,1,1,0
1953,Graduation,Together,,"80,812.00",0,0,9/17/13,95,33,769,22,210,143,500,1,4,1,8,5,2,0,0,1,1,0
1971,Graduation,Single,,"10,245.00",1,0,5/15/13,32,13,4,7,6,4,7,3,1,0,2,2,5,0,0,0,0,0
1967,2n Cycle,Together,,"67,309.00",1,1,1/23/13,76,95,515,47,149,95,181,15,9,0,6,9,7,0,0,0,0,0
1959,Graduation,Single,,"80,982.00",1,1,01-08-2013,48,22,505,137,104,22,401,3,11,0,5,11,5,0,0,0,0,1
1973,PhD,Married,,"32,644.00",1,0,1/16/13,38,23,239,3,0,7,141,4,7,1,1,6,8,0,0,0,0,0
1961,Graduation,Together,,"88,347.00",0,0,07-03-2013,32,118,1050,178,77,138,555,1,4,0,7,9,1,0,0,0,1,0
1984,PhD,Single,,"42,710.00",1,0,11/28/12,38,102,252,3,4,3,42,2,4,0,5,3,6,0,0,0,0,0
1976,Master,Single,,"70,379.00",0,1,03-03-2013,84,8,553,25,65,67,142,3,6,0,3,13,4,0,0,0,0,0
1975,Graduation,Married,,"65,106.00",0,1,5/24/14,55,19,790,19,12,0,133,3,8,0,3,13,6,0,1,0,0,0
1963,Graduation,Divorced,,"33,378.00",1,1,02-06-2013,38,10,33,6,3,7,40,3,2,0,0,4,7,0,0,0,0,0
1966,Master,Together,,"49,618.00",1,1,1/26/13,77,14,80,3,4,2,26,4,3,0,1,3,7,0,0,0,0,0
1968,Graduation,Married,,"64,590.00",0,0,10/14/12,98,30,920,138,36,46,168,1,9,0,4,10,6,0,0,0,0,0
1982,Graduation,Married,,"28,718.00",1,0,7/13/13,78,16,12,4,11,8,6,2,2,0,0,3,8,0,0,0,0,0
1960,PhD,Together,,"38,201.00",0,1,3/29/13,19,12,233,0,0,0,23,4,5,0,1,5,8,0,0,0,0,0
1956,Graduation,Single,,"60,230.00",0,1,5/20/13,78,40,520,20,39,81,367,2,6,0,3,6,5,0,0,0,0,0
1971,Graduation,Single,,"26,954.00",1,0,05-08-2014,17,1,4,1,0,0,11,1,1,0,0,2,7,0,0,0,0,0
1990,Basic,Single,,"16,185.00",1,0,08-05-2013,71,45,5,11,21,8,16,2,2,0,2,2,8,0,0,0,0,0
1946,PhD,Married,,"51,012.00",0,0,4/18/13,86,24,102,9,2,9,63,1,4,0,1,4,6,0,0,0,0,0
1959,Graduation,Together,,"71,367.00",0,0,8/23/13,24,75,227,23,42,21,389,1,4,0,5,7,2,0,0,0,0,0
1965,2n Cycle,Divorced,,"64,176.00",0,1,08-03-2012,52,149,1215,33,64,116,249,8,8,0,9,8,6,0,0,0,0,0
1989,PhD,Single,,"33,996.00",0,0,09-11-2013,46,6,40,2,8,0,15,1,1,0,1,3,4,0,0,0,0,0
1976,Master,Together,,"65,104.00",0,1,11/14/13,4,50,738,0,13,20,232,2,3,0,5,7,7,0,0,0,0,0
1955,PhD,Single,,"49,667.00",0,0,8/20/12,35,39,1181,26,17,13,120,2,5,1,10,5,8,0,0,0,0,0
1968,Graduation,Together,,"34,916.00",2,0,5/15/13,89,42,51,23,33,0,82,4,5,0,1,3,9,0,0,0,0,0
1980,Graduation,Single,,"51,766.00",1,0,03-11-2014,74,51,60,51,6,20,87,2,4,0,2,4,5,0,0,0,0,0
1984,2n Cycle,Married,,"35,684.00",1,0,4/22/14,66,3,10,4,0,6,7,1,1,0,0,3,6,0,0,0,0,0
1970,Graduation,Single,,"30,015.00",1,0,02-02-2014,28,5,25,0,2,3,22,2,1,0,0,4,5,0,0,0,0,0
1955,Graduation,Single,,,0,1,10/18/13,95,147,264,0,12,6,21,3,6,0,1,5,7,0,0,0,0,0
1970,Graduation,Widow,,"66,731.00",0,1,09-12-2012,33,141,371,159,58,106,194,4,4,0,3,6,3,0,0,0,0,0
1990,Graduation,Married,,"18,222.00",0,0,12/31/12,70,14,12,4,12,6,19,1,2,0,0,3,8,0,0,0,0,0
1956,Master,Together,,"50,898.00",1,1,01-08-2013,88,135,285,28,55,114,242,13,6,0,2,12,5,0,0,0,0,0
1960,Graduation,Together,,"63,381.00",0,1,10-05-2012,78,159,571,50,33,50,142,4,4,0,5,13,2,0,0,0,0,0
1969,Graduation,Married,,"56,796.00",0,1,2/16/13,24,37,656,38,62,47,161,3,8,0,9,7,7,0,0,0,0,0
1973,Graduation,Widow,,"42,429.00",0,1,02-11-2014,99,4,55,0,2,0,6,2,1,0,1,3,5,0,0,0,0,0
1975,Graduation,Widow,,"58,330.00",0,1,12/25/13,87,151,445,53,104,98,213,1,6,0,4,13,4,0,0,0,0,0
1962,Graduation,Together,,"76,081.00",0,0,5/23/14,85,200,292,30,63,33,415,1,4,0,5,4,2,0,0,0,1,0
1973,Graduation,Married,,"67,432.00",0,1,3/29/13,69,170,432,79,177,136,341,2,8,0,5,4,4,0,0,0,0,0
1953,PhD,Single,,"46,231.00",2,1,11/26/12,87,12,189,2,0,5,55,4,6,0,1,4,9,0,0,0,0,0
1980,Graduation,Married,,"34,968.00",1,0,04-10-2013,11,2,158,6,8,2,45,7,3,0,2,5,7,0,0,0,0,0
1957,Graduation,Together,,"26,091.00",1,1,2/25/14,84,20,15,10,8,17,19,3,2,0,1,3,5,0,0,0,0,0
1972,2n Cycle,Together,,"50,334.00",0,1,7/24/13,24,134,284,16,84,16,160,6,7,0,4,6,6,0,0,0,0,0
1978,Master,Together,,"61,346.00",1,0,10-06-2013,34,142,562,58,43,16,168,1,5,0,7,10,3,0,0,0,0,0
1956,Master,Single,,"86,424.00",0,0,04-05-2014,12,68,387,68,89,45,569,1,6,0,9,12,1,0,0,0,0,0
1968,Graduation,Widow,,"73,455.00",0,0,10/28/13,98,20,901,61,186,163,757,1,6,0,5,10,3,0,1,0,0,0
1966,Graduation,Single,,"33,279.00",0,0,06-12-2014,29,0,10,3,0,0,3,1,0,0,0,3,3,0,0,0,0,0
1954,Graduation,Divorced,,"72,071.00",0,1,2/14/13,4,150,531,69,150,138,300,3,5,0,4,8,2,0,0,0,0,0
1960,2n Cycle,Widow,,"46,779.00",1,1,07-12-2013,55,7,12,1,0,0,3,1,0,0,1,2,4,0,0,0,0,0
1958,Graduation,Single,,"49,967.00",0,1,07-08-2013,4,3,212,6,4,12,69,3,6,0,1,5,7,0,0,0,0,0
1955,Graduation,Divorced,,"37,244.00",1,1,4/27/13,90,25,18,2,0,0,10,1,1,1,1,2,7,0,0,0,0,0
1969,PhD,Married,,"30,396.00",1,0,4/30/14,22,12,15,0,0,1,6,2,1,1,1,2,7,0,0,0,0,0
1976,Graduation,Together,,"21,675.00",1,0,06-11-2014,55,4,4,0,17,4,16,3,4,0,0,3,7,0,0,0,0,0
1982,Master,Together,,"27,590.00",1,0,4/23/13,38,1,6,0,0,0,5,1,1,0,0,2,7,0,0,0,0,0
1981,Graduation,Married,,"40,211.00",1,1,7/30/13,30,25,51,1,2,1,7,2,2,1,1,2,8,0,0,0,0,0
1990,Basic,Married,,"24,279.00",0,0,12/29/12,6,108,16,36,20,62,21,1,4,0,1,3,8,0,0,0,0,0
1967,Graduation,Divorced,,"68,743.00",0,0,8/30/12,81,115,1132,134,175,134,384,1,11,0,5,13,7,0,0,0,0,0
1964,Graduation,Together,,"68,142.00",0,1,8/29/12,96,37,897,126,91,112,196,3,10,0,4,7,6,0,0,0,0,0
1992,Graduation,Married,,"34,935.00",0,0,6/21/13,71,20,34,4,3,10,66,1,2,0,1,4,7,0,0,0,0,0
1971,Graduation,Widow,,"45,684.00",1,0,12-02-2013,37,7,5,1,10,0,5,1,1,0,0,2,7,0,0,0,0,0
1986,Master,Together,,"42,386.00",1,0,1/13/13,43,11,65,4,0,4,16,1,3,0,0,3,8,0,0,0,0,0
1959,Graduation,Together,,"44,911.00",0,1,3/15/13,11,31,159,0,2,1,22,3,4,0,1,4,7,0,0,0,0,0
1982,Master,Married,,"21,059.00",1,0,01-07-2014,40,8,8,3,3,3,19,3,3,0,0,3,6,0,0,0,0,0
1965,Graduation,Single,,"66,294.00",0,0,3/17/14,68,117,251,108,65,92,334,1,4,0,3,5,2,0,0,0,0,0
1944,Graduation,Married,,"65,275.00",0,0,04-03-2013,9,21,388,14,91,14,218,1,4,0,3,13,2,0,0,0,0,0
1965,2n Cycle,Married,,"46,891.00",0,1,09-01-2013,91,61,43,12,29,15,23,1,2,0,1,4,4,0,0,0,0,0
1983,Graduation,Married,,"76,630.00",0,0,1/14/14,93,175,255,31,40,56,446,1,3,0,10,11,1,0,0,0,0,0
1952,2n Cycle,Single,,"64,831.00",1,1,06-10-2013,51,144,480,86,75,86,249,8,6,0,3,5,6,0,0,0,0,0
1950,Master,Widow,,"64,866.00",0,1,1/26/14,9,10,508,5,7,5,21,4,7,0,3,7,5,0,1,0,0,0
1990,Graduation,Single,,"64,509.00",0,0,8/17/13,19,77,836,185,24,25,575,1,6,1,3,9,4,0,0,0,0,0
1978,Graduation,Together,,"41,580.00",1,1,12-10-2012,15,3,56,5,4,0,24,3,2,0,1,3,5,0,0,0,0,0
1966,Master,Married,,"38,179.00",1,1,3/14/13,30,20,38,4,4,2,22,4,3,0,1,3,7,0,0,0,0,0
1977,Graduation,Married,,"54,233.00",0,1,02-04-2013,46,142,652,8,21,0,158,4,11,0,6,5,8,0,0,0,0,0
1958,2n Cycle,Single,,"85,485.00",0,0,6/21/14,73,54,630,26,44,18,611,1,6,0,6,6,2,0,0,0,0,0
1976,Master,Together,,"21,024.00",0,0,07-04-2013,89,18,36,4,6,2,18,1,2,0,0,4,7,0,0,0,0,0
1971,Graduation,Married,,"76,445.00",1,0,9/28/12,2,35,739,107,140,80,309,1,2,0,5,13,6,0,0,0,0,0
1979,Graduation,Divorced,,"15,287.00",1,0,10-10-2012,60,13,1,2,4,3,8,2,1,1,1,2,7,0,0,0,0,0
1956,Master,Together,,"69,245.00",0,1,1/24/14,8,61,428,30,80,30,214,2,6,0,5,10,3,0,0,0,0,0
1956,Graduation,Married,,"58,116.00",0,1,4/13/14,38,51,228,19,4,11,130,2,3,0,3,8,2,0,0,0,0,0
1963,Graduation,Married,,,0,1,08-11-2013,96,124,231,65,38,71,196,1,6,0,5,7,4,0,0,0,0,0
1952,Graduation,Together,,"83,844.00",0,0,05-12-2013,57,191,901,31,75,31,345,1,4,0,4,11,1,0,0,1,0,0
1986,Graduation,Divorced,,"21,846.00",1,0,10/22/13,38,26,7,17,6,10,18,4,4,0,0,3,8,0,0,0,0,0
1977,PhD,Divorced,,"34,487.00",1,1,09-06-2012,94,8,19,18,24,1,33,3,3,0,0,3,9,0,0,0,0,0
1953,PhD,Together,,"64,504.00",1,2,03-04-2013,81,108,986,36,16,0,168,7,11,0,3,4,7,0,0,0,0,0
1979,Master,Together,,"62,499.00",1,0,12-09-2013,0,4,140,4,0,13,61,2,3,0,1,6,4,0,0,0,0,0
1958,Graduation,Together,,"65,196.00",0,2,7/25/13,34,200,743,19,12,0,181,2,7,1,6,11,5,0,0,0,0,0
1953,Graduation,Married,,"70,503.00",0,0,9/30/12,73,66,1379,33,0,33,216,1,2,0,4,9,6,0,1,1,0,0
1972,Master,Divorced,,"42,618.00",1,0,10-09-2013,92,10,76,14,13,5,74,2,5,0,0,4,8,0,0,0,0,0
1954,Graduation,Together,,"53,103.00",0,1,09-12-2013,70,195,729,17,11,0,133,5,10,1,6,7,7,0,0,0,0,0
1979,PhD,Married,,"31,605.00",1,0,11/22/12,15,6,74,0,2,1,42,2,2,0,1,4,7,0,0,0,0,0
1989,Graduation,Single,,"81,217.00",0,0,7/19/13,77,84,493,70,146,40,324,1,3,0,7,11,1,0,0,0,0,0
1968,PhD,Divorced,,"69,674.00",0,2,5/22/13,46,24,554,41,11,0,215,3,10,0,2,10,5,0,0,0,0,0
1963,Graduation,Divorced,,"68,118.00",0,1,10/18/13,51,154,595,23,10,23,123,2,8,0,9,4,6,0,0,0,0,0
1957,Graduation,Single,,"50,388.00",0,1,5/28/14,3,34,292,6,0,3,37,4,6,0,1,6,7,0,1,0,1,0
1969,Graduation,Married,,"26,304.00",1,0,6/23/13,5,4,4,1,2,0,5,1,1,0,0,2,7,0,0,0,0,0
1975,PhD,Married,,"40,233.00",0,1,10/14/13,84,2,80,4,0,17,46,5,2,0,1,5,6,0,0,0,0,0
1952,Graduation,Divorced,,"49,638.00",0,1,4/19/14,71,0,18,10,3,5,3,1,1,0,0,3,2,0,0,0,0,0
1946,Master,Married,,"68,657.00",0,0,2/20/13,4,22,482,34,119,68,471,1,3,0,5,9,7,0,0,0,0,0
1967,PhD,Together,,"56,575.00",0,2,05-05-2013,42,10,421,5,0,16,90,3,7,0,3,7,5,0,0,0,0,0
1975,Master,Married,,"44,319.00",1,1,4/17/14,18,3,26,0,0,0,8,2,2,0,0,3,5,0,0,0,0,0
1962,PhD,Married,,"54,693.00",0,1,2/17/13,72,35,686,17,23,26,142,8,6,0,4,13,6,0,0,0,0,0
1982,Graduation,Single,,"28,567.00",1,0,6/17/13,57,6,11,3,2,2,22,2,2,0,0,3,6,0,0,0,0,0
1990,Graduation,Married,,"73,687.00",0,0,11/28/13,8,181,559,153,218,13,503,1,3,0,9,9,2,0,0,0,1,0
1964,Graduation,Divorced,,"41,638.00",0,1,2/13/13,68,91,315,0,4,0,31,4,5,1,5,3,8,0,0,0,0,0
1947,PhD,Together,,"81,574.00",0,0,4/28/14,89,0,1252,0,46,35,465,1,4,0,5,8,1,0,1,1,0,0
1977,Graduation,Married,,"74,985.00",0,0,09-11-2012,8,86,587,51,247,0,898,1,3,0,6,7,2,0,0,0,0,0
1975,Graduation,Single,,"56,243.00",1,2,12/30/13,26,7,347,0,4,3,35,6,4,0,2,8,5,0,0,0,0,0
1977,Graduation,Married,,"75,330.00",1,1,10-04-2012,94,61,555,82,93,61,257,4,10,0,3,12,6,0,0,0,0,0
1967,Graduation,Married,,"22,574.00",2,1,10/28/13,28,2,25,0,2,0,8,2,2,0,0,3,7,0,0,0,0,0
1974,2n Cycle,Married,,"20,130.00",0,0,3/17/14,99,12,0,6,7,6,3,1,1,0,0,3,8,0,0,0,0,0
1968,Graduation,Married,,"63,967.00",0,1,08-09-2013,57,162,387,84,73,35,141,3,4,0,4,12,2,0,0,0,0,0
1948,Graduation,Together,,"70,666.00",0,0,12-06-2013,29,30,398,40,119,122,367,1,7,0,4,4,4,0,0,0,0,0
1959,Graduation,Married,,"54,984.00",0,1,5/24/14,51,6,173,13,32,3,131,4,6,0,1,6,7,0,0,0,1,0
1952,Graduation,Single,,"47,958.00",0,1,1/19/13,8,22,268,11,15,3,88,2,6,0,3,5,5,0,0,0,0,0
1963,PhD,Married,,"54,072.00",1,1,7/27/13,71,0,35,0,0,0,4,1,2,0,0,2,8,0,0,0,0,0
1964,Graduation,Married,,"58,512.00",0,1,9/19/13,25,152,895,10,13,0,101,5,3,0,4,8,8,0,0,0,0,0
1943,PhD,Divorced,,"48,948.00",0,0,02-01-2013,53,42,437,8,160,49,206,2,7,1,10,5,6,0,0,0,0,0
1966,Graduation,Together,,"57,811.00",0,1,6/24/13,49,78,545,7,37,21,114,5,7,0,2,11,5,0,1,0,0,0
1964,2n Cycle,Married,,"62,905.00",0,1,09-10-2013,68,59,166,75,119,107,96,3,7,0,2,8,4,0,0,0,0,0
1985,PhD,Married,,"18,169.00",1,0,2/19/13,40,7,9,0,0,0,5,1,1,0,0,2,8,0,0,0,0,0
1970,Graduation,Single,,"20,587.00",1,0,05-11-2014,39,9,2,3,4,1,6,1,1,0,1,2,7,0,0,0,0,0
1972,Graduation,Married,,"65,685.00",0,1,3/29/14,54,57,642,14,0,7,49,1,9,0,2,9,5,0,0,0,0,0
1978,Graduation,Married,,"66,373.00",1,1,06-12-2013,57,109,328,9,12,24,124,7,4,0,2,10,3,0,0,0,0,0
1966,Graduation,Single,,"37,070.00",1,1,3/20/13,30,39,231,7,4,15,137,9,5,0,1,8,7,0,0,0,0,0
1977,Graduation,Married,,"31,353.00",1,1,12/29/13,24,7,10,0,3,1,10,2,1,0,1,2,8,0,0,0,0,0
1971,PhD,Single,,"60,504.00",0,1,02-07-2014,73,34,458,0,6,4,24,2,6,0,2,8,6,0,0,0,0,0
1972,PhD,Married,,"43,269.00",1,0,9/16/13,61,1,10,1,0,0,7,1,1,0,0,2,8,0,0,0,0,0
1949,PhD,Divorced,,"35,946.00",1,1,9/27/13,24,0,8,0,0,0,3,1,0,0,0,3,5,0,0,0,0,0
1974,PhD,Single,,"39,190.00",1,0,4/26/14,91,12,68,8,19,8,18,2,2,0,1,4,5,0,0,0,0,0
1974,Graduation,Married,,"67,445.00",0,1,08-12-2012,63,11,757,80,29,80,217,5,9,0,6,12,6,0,0,0,0,0
1945,PhD,Single,,"45,576.00",0,0,5/28/14,9,25,56,19,2,14,29,1,3,0,1,3,8,0,0,0,0,0
1954,Graduation,Single,,"36,130.00",0,1,02-02-2013,46,37,157,43,68,56,127,6,3,1,8,4,4,0,0,0,0,0
1959,Graduation,Single,,"50,664.00",1,1,1/16/13,64,126,313,8,6,4,104,9,8,0,1,6,9,0,0,0,0,0
1964,Graduation,Together,,"63,404.00",0,2,06-06-2014,97,17,734,26,11,44,70,2,6,0,3,4,4,0,0,0,1,0
1986,2n Cycle,Married,,"21,955.00",1,0,09-07-2013,81,11,5,1,17,14,7,2,2,0,1,3,6,0,0,0,0,0
1976,Graduation,Together,,"62,061.00",0,1,8/31/13,12,38,641,7,0,30,84,3,10,0,4,7,6,0,1,0,0,0
1975,Graduation,Married,,"40,794.00",0,1,04-07-2013,18,50,261,23,4,23,73,2,6,0,3,5,7,0,0,0,0,0
1950,Graduation,Together,,"60,905.00",0,1,12-05-2013,27,38,208,17,36,17,76,2,3,0,3,7,2,0,0,0,0,0
1969,Graduation,Married,,"73,448.00",0,0,02-10-2014,10,130,236,106,23,41,189,1,7,0,2,9,4,0,0,0,0,0
1946,Graduation,Married,,"18,100.00",0,0,08-06-2013,14,1,3,1,4,3,2,1,0,0,0,3,5,0,0,0,0,0
1965,Graduation,Together,,"56,046.00",0,0,01-02-2013,9,51,577,0,0,0,64,2,10,1,1,8,8,0,0,0,0,0
1951,Master,Single,,"49,389.00",1,1,8/29/13,55,3,40,0,2,1,19,1,2,0,0,3,7,0,0,0,0,0
1977,Graduation,Single,,"23,763.00",1,0,08-07-2012,64,6,22,0,6,2,6,1,1,0,0,3,7,0,0,0,0,0
1972,PhD,Married,,"59,973.00",0,0,09-11-2013,47,0,130,30,20,34,168,1,3,0,4,7,1,0,0,0,0,0
1976,Graduation,Together,,"51,369.00",0,1,10/25/12,84,182,297,7,0,11,79,2,8,0,2,4,8,0,0,0,0,0
1959,Graduation,Divorced,,"52,332.00",0,0,8/28/13,63,2,212,5,7,0,33,1,3,0,2,6,4,0,1,0,0,0
1952,Graduation,Single,,"75,127.00",0,0,5/22/14,92,227,203,35,46,17,305,1,2,0,11,5,1,0,0,0,0,0
