Year_Birth,Income,Kidhome,Teenhome,Recency,MntGoldProds,MntWines,MntFruits,MntFishProducts,MntSweetProducts,MntMeatProducts,NumDealsPurchases,NumWebPurchases,AcceptedCmp3,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,Complain,D_Customer,M_Customer,Y_Customer,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,target
1974,42373,1,1,83,19,67,5,3,8,61,5,2,0,1,5,5,0,0,0,0,0,15,8,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1952,8820,1,1,52,4,12,0,4,2,13,4,3,0,0,3,8,0,0,0,0,0,22,3,2013,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1959,75032,0,1,74,12,952,12,47,12,180,2,5,0,4,9,3,0,0,0,0,0,28,4,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1966,54198,1,1,13,17,185,0,3,2,28,6,3,0,1,6,4,0,0,0,0,0,17,12,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1974,56715,0,0,52,9,258,105,237,172,239,1,7,0,3,4,4,0,0,0,0,0,5,12,2012,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1970,31880,1,0,13,3,4,1,2,0,5,1,1,0,0,2,8,0,0,0,0,0,31,10,2012,False,False,True,False,False,False,False,False,False,False,False,True,False,0
1973,35688,2,1,94,32,73,3,12,1,90,7,4,0,1,4,8,0,0,0,0,0,22,8,2012,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1984,37235,1,0,68,20,20,2,4,6,9,1,1,0,1,2,4,0,0,0,0,0,1,2,2014,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1978,38136,1,0,69,33,8,15,0,20,27,2,3,1,1,2,8,0,0,0,0,0,22,4,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1982,63211,0,0,3,145,145,193,205,26,459,2,3,0,8,7,2,0,0,0,0,0,2,11,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,1
1967,37054,1,1,89,5,12,1,0,1,6,2,1,0,0,3,7,0,0,0,0,0,15,9,2013,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1988,23331,1,0,92,45,5,36,0,10,7,2,3,0,0,3,8,0,0,0,0,0,4,9,2012,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1954,44551,0,1,24,66,182,4,0,0,33,2,4,0,1,5,7,0,0,0,0,0,31,8,2013,False,False,False,True,False,False,False,False,False,False,False,True,False,0
1993,70515,0,0,12,140,420,0,182,64,452,1,6,0,6,4,2,0,0,0,0,0,21,10,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1980,62994,1,0,74,12,224,12,4,12,48,1,6,0,2,4,6,0,0,0,0,0,4,3,2014,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1949,69372,0,0,10,42,997,26,34,13,269,1,10,0,4,6,4,0,1,1,0,0,19,2,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1965,44300,1,1,65,3,30,0,0,0,9,2,1,0,0,3,6,0,0,0,0,0,23,6,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1959,23295,0,0,72,5,0,0,2,12,1,1,1,0,0,2,8,0,0,0,0,0,13,7,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1954,70044,0,1,46,14,1073,0,153,14,250,4,7,0,10,5,5,0,0,0,0,0,18,2,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1984,40059,1,0,82,145,110,29,28,10,92,1,6,1,2,3,8,0,0,0,0,0,28,9,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1976,49681,0,2,66,21,411,0,0,0,26,6,7,0,1,7,7,0,0,0,0,0,4,11,2013,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1977,31056,1,0,99,16,5,10,3,8,13,1,1,0,0,3,8,0,0,0,0,0,22,1,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1977,31878,0,1,7,23,23,4,10,5,5,1,1,0,0,4,3,0,0,0,0,0,22,6,2014,True,False,False,False,False,False,False,False,False,True,False,False,False,0
1966,22634,0,0,47,46,2,23,8,6,11,1,2,0,1,2,8,0,0,0,0,0,16,1,2013,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1989,77845,0,0,40,26,760,40,0,40,480,1,3,0,5,12,1,0,0,1,1,0,16,5,2014,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1990,18929,0,0,15,18,32,0,23,4,8,1,1,0,0,4,6,0,0,0,0,0,16,2,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1957,52852,0,1,93,47,714,8,11,0,99,4,10,1,7,5,8,0,0,0,0,0,1,12,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1959,18690,0,0,77,19,6,1,23,4,7,1,1,0,1,2,8,0,0,0,0,0,28,12,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1951,72282,0,0,70,153,503,27,90,139,419,1,5,0,7,9,7,0,0,0,0,0,19,7,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1977,78710,0,1,42,50,721,0,119,50,152,3,7,0,6,12,4,0,0,0,0,0,23,5,2014,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1979,60474,0,1,25,170,265,199,234,9,303,7,10,0,2,12,7,0,0,0,0,0,1,4,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1979,13533,1,0,45,17,12,3,8,0,8,2,2,0,0,3,7,0,0,0,0,0,10,3,2013,True,False,False,False,False,False,False,True,False,False,False,False,False,0
1971,42403,1,0,18,3,22,1,0,5,11,1,1,0,0,3,8,0,0,0,0,0,11,12,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1977,85072,0,0,94,241,494,92,194,11,391,1,3,0,4,10,0,0,0,0,0,0,9,4,2014,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1985,66503,1,0,30,50,91,64,65,3,128,2,4,0,3,6,3,0,0,0,0,0,14,8,2012,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1958,77863,0,0,20,12,881,38,16,25,319,1,4,0,5,10,2,0,0,0,0,0,27,11,2013,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1976,50200,1,1,70,64,266,6,8,6,51,6,7,0,1,5,8,0,0,0,0,0,3,4,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1955,72635,0,0,54,107,390,22,104,35,323,1,6,0,8,6,3,0,0,0,1,0,3,6,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1980,44964,1,1,35,2,19,1,2,0,17,1,1,0,0,3,8,0,0,0,0,0,16,12,2012,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1979,60152,0,1,6,91,325,83,86,58,300,1,6,0,4,12,3,0,0,0,0,0,28,3,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1992,17256,1,0,10,22,6,4,8,8,14,2,2,1,1,2,8,0,0,0,0,0,23,11,2013,False,True,False,False,False,False,False,False,True,False,False,False,False,0
1975,31160,1,0,59,13,16,3,6,1,25,2,2,0,0,3,8,0,0,0,0,0,16,9,2013,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1960,13672,1,1,86,5,6,2,2,1,9,2,1,0,0,3,8,0,0,0,0,0,17,4,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1976,162397,1,1,31,2,85,1,2,1,16,0,0,0,0,1,1,0,0,0,0,0,3,6,2013,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1958,53083,1,1,65,13,215,7,3,0,33,6,5,0,1,5,7,0,1,0,0,0,15,5,2013,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1981,91065,0,0,33,114,822,114,179,137,108,1,7,0,9,9,3,0,0,1,1,0,22,2,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1967,79146,1,1,33,16,245,16,21,43,223,2,8,0,1,8,6,0,0,0,0,0,24,4,2014,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1946,62159,0,0,68,29,182,17,77,70,259,1,6,0,2,10,4,0,0,0,0,0,28,4,2014,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1960,67716,0,1,8,56,530,142,62,9,217,4,7,0,4,13,5,0,1,0,0,0,10,1,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1986,80910,0,0,71,41,160,80,67,39,369,1,3,0,3,8,1,0,0,0,0,0,31,10,2012,True,False,False,False,False,False,False,False,False,True,False,False,False,0
1978,44359,1,1,19,1,20,0,7,3,14,3,2,0,0,4,3,0,0,0,0,0,17,6,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1958,46610,0,0,4,125,288,10,4,10,30,1,6,0,1,6,6,0,0,0,0,0,18,7,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1978,71847,0,0,95,210,737,21,55,63,106,0,6,0,7,9,3,0,0,0,1,0,21,9,2012,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1969,52413,0,2,56,65,295,106,75,98,271,4,6,0,4,12,6,0,0,0,0,0,2,2,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1975,60934,0,1,41,54,224,155,192,93,155,2,6,0,4,11,4,0,0,0,0,0,17,1,2014,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1970,22979,1,0,29,22,16,17,20,21,19,3,3,0,2,2,8,0,0,0,0,0,6,9,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,1
1987,73395,0,0,94,11,272,7,20,7,80,1,4,0,4,6,2,0,0,0,0,0,18,3,2014,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1972,38578,1,1,2,3,38,4,3,3,22,3,3,0,0,3,8,0,0,0,0,0,22,6,2013,False,False,False,False,True,False,False,False,False,True,False,False,False,1
1971,54690,1,1,76,18,111,16,7,9,37,3,3,0,1,5,3,0,0,0,0,0,7,11,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1968,19514,1,1,47,28,14,3,2,1,21,4,3,1,1,2,8,0,0,0,0,0,26,1,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,1
1992,15253,1,0,13,13,1,3,8,1,3,2,1,0,0,3,7,0,0,0,0,0,28,10,2013,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1955,72906,0,0,79,54,400,32,71,75,519,1,3,0,4,9,1,0,0,0,0,0,17,9,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1989,10979,0,0,34,4,8,4,2,2,10,2,3,0,0,3,5,0,0,0,0,0,22,5,2014,False,False,False,True,False,False,False,True,False,False,False,False,False,0
1954,50501,1,1,10,152,297,0,13,0,38,7,5,1,4,4,6,0,0,0,0,0,18,6,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,1
1973,35860,1,1,37,20,15,0,4,2,8,2,1,1,1,2,5,0,0,0,0,0,19,5,2014,False,False,False,False,True,False,False,True,False,False,False,False,False,0
1953,41452,1,1,86,0,13,0,0,0,3,1,1,0,0,2,7,0,0,0,0,0,6,3,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1981,35523,1,0,8,11,11,5,12,5,22,2,3,0,0,3,7,0,0,0,0,0,3,10,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1966,30843,1,1,43,9,24,0,0,0,2,2,1,1,1,2,5,0,0,0,0,0,26,5,2014,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1973,83917,0,0,12,79,514,22,42,198,732,1,6,0,7,7,3,0,0,0,0,0,18,4,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1970,33697,1,0,34,11,4,3,0,3,7,1,1,1,0,2,7,0,0,0,0,0,15,9,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1974,58494,0,1,56,19,298,7,4,0,68,2,6,0,2,6,6,0,0,0,0,0,12,12,2013,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1977,37774,2,0,28,176,173,8,7,2,107,4,7,1,2,3,9,0,0,0,0,1,3,9,2012,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1988,41883,1,0,13,116,32,34,73,16,41,3,4,0,2,3,7,0,0,0,0,0,19,3,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1950,56551,1,1,48,16,67,4,17,2,32,3,2,0,1,4,4,0,0,0,0,0,7,5,2014,False,False,False,False,True,False,False,False,False,False,False,True,False,0
1949,49912,0,1,5,42,520,8,32,49,223,4,10,1,5,7,8,0,0,0,0,0,7,9,2012,False,False,False,True,False,False,False,False,False,False,True,False,False,1
1993,79244,0,0,58,245,471,102,212,61,125,1,4,0,10,7,1,0,0,1,1,0,19,12,2012,False,False,True,False,False,True,False,False,False,False,False,False,False,1
1960,82504,0,0,2,54,362,50,134,35,431,1,3,0,6,7,1,0,0,0,0,0,27,7,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1976,65991,0,1,21,9,507,19,25,47,364,3,9,0,5,10,7,0,0,0,0,0,7,9,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1976,7500,1,0,19,32,7,0,13,7,12,5,4,1,1,2,9,0,0,0,0,0,1,8,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,1
1947,74485,0,0,58,49,499,149,173,49,815,1,6,0,7,12,3,0,0,0,0,0,24,8,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1975,46149,0,1,36,27,254,6,4,0,71,5,5,0,1,7,5,0,0,0,0,0,29,11,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1956,54603,1,1,85,4,145,13,17,2,46,6,4,0,2,4,7,0,0,0,0,0,9,7,2013,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1981,19414,1,0,32,7,2,3,3,5,12,1,1,0,0,3,8,0,0,0,0,0,16,10,2013,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1972,65685,0,1,54,57,642,14,0,7,49,1,9,0,2,9,5,0,0,0,0,0,29,3,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1991,86037,0,0,95,22,490,44,29,20,125,1,6,0,7,11,3,0,1,1,0,0,2,1,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1976,12571,1,0,86,17,3,5,2,12,14,4,3,0,1,3,6,0,0,0,0,0,18,1,2014,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1983,86580,0,0,72,20,532,21,26,20,127,0,4,0,2,5,1,0,0,1,0,0,27,2,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1975,37284,1,1,46,6,11,1,2,1,2,1,0,0,0,3,6,0,0,0,0,0,29,3,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1994,80134,0,0,11,26,966,26,52,26,282,1,2,0,7,11,5,1,1,1,1,0,14,2,2014,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1973,26228,1,0,50,9,2,6,3,1,4,1,1,0,0,2,8,0,0,0,0,0,22,9,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1987,15038,1,0,93,26,4,8,19,12,11,2,2,0,1,2,9,0,0,0,0,0,29,1,2013,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1971,31632,0,0,92,32,17,8,11,15,12,1,2,0,1,2,7,0,0,0,0,0,14,7,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1972,51390,1,0,17,3,25,1,0,0,13,1,1,0,0,3,7,0,0,0,0,0,2,3,2014,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1990,34412,1,0,62,55,52,12,4,36,50,3,5,0,0,3,9,0,0,0,0,0,13,2,2013,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1965,57236,1,1,22,4,105,0,2,1,9,3,2,0,1,4,3,0,0,0,0,0,12,3,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1965,33456,1,1,58,7,7,3,8,1,10,2,1,0,0,3,7,0,0,0,0,0,21,4,2014,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1972,26759,1,0,65,2,25,3,8,5,16,2,2,0,1,3,6,0,0,0,0,0,7,2,2014,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1956,76542,0,0,91,14,794,73,0,29,573,1,4,0,8,10,2,0,0,0,0,0,30,3,2013,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1978,24882,1,0,52,36,1,4,29,0,10,1,1,1,1,2,6,0,0,0,0,0,9,9,2012,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1969,69901,0,1,95,149,312,21,102,92,206,3,7,0,3,10,5,0,0,0,0,0,29,5,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1957,65487,0,0,48,163,240,67,199,0,500,3,3,0,5,6,2,0,0,0,0,0,10,1,2014,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1946,37760,0,0,20,28,84,5,150,12,38,2,4,0,1,6,7,0,0,0,0,0,31,8,2012,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1956,52973,0,1,92,199,856,0,12,9,76,7,9,0,6,9,8,0,0,0,0,0,8,11,2012,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1970,61872,0,1,81,16,330,5,36,27,159,4,4,0,4,9,4,0,0,0,0,0,13,12,2013,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1943,51390,0,0,75,126,532,126,164,126,490,1,5,0,5,11,1,0,0,1,0,0,30,10,2013,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1952,69142,0,1,50,39,448,4,6,4,34,3,8,0,1,7,5,0,1,0,0,0,29,6,2014,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1963,81300,0,1,17,36,1004,12,32,12,145,3,10,0,3,5,5,0,0,0,1,0,30,10,2012,False,False,False,False,True,False,False,False,True,False,False,False,False,1
1965,45143,0,1,74,14,202,5,11,5,74,3,6,0,1,5,7,0,0,0,0,0,26,8,2013,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1969,70091,1,0,11,11,964,34,15,0,137,2,5,0,2,10,8,0,1,0,0,0,31,3,2013,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1973,157243,0,1,98,1,20,2,1,2,1582,15,0,0,22,0,0,0,0,0,0,0,1,3,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1975,153924,0,0,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,2,2014,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1979,68274,1,1,83,46,135,25,23,25,51,2,4,0,2,5,3,0,0,0,0,0,30,9,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1978,46377,1,0,89,0,37,0,4,3,46,1,2,0,1,3,4,0,0,0,0,0,1,3,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1958,42315,0,1,90,80,67,15,17,11,80,3,1,0,4,4,3,0,0,0,0,0,12,7,2013,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1958,37334,1,1,44,15,26,1,2,2,16,4,3,0,0,4,4,0,0,0,0,0,26,2,2014,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1950,76842,0,0,37,32,605,10,84,54,345,1,1,0,8,7,0,0,0,0,0,0,3,5,2014,False,False,False,False,True,False,False,False,False,False,False,True,False,0
1968,77382,0,1,36,134,491,48,112,105,231,2,5,0,7,12,1,0,0,1,0,0,7,1,2014,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1978,63855,0,0,28,89,359,35,93,116,314,1,7,0,3,13,4,0,0,0,0,0,9,2,2013,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1995,71163,0,0,30,44,283,17,138,106,372,1,3,0,8,12,1,0,0,0,0,0,9,3,2014,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1955,38725,1,1,52,5,31,0,2,1,6,2,1,0,0,4,4,0,0,0,0,0,10,5,2014,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1970,54137,0,1,46,20,171,0,0,1,11,2,4,0,1,4,6,0,0,0,0,0,16,8,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1975,57036,0,1,33,47,1171,43,19,14,219,4,6,1,3,13,9,0,0,0,0,0,11,12,2012,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1972,37760,1,0,54,0,26,3,2,10,13,1,2,0,0,3,6,0,0,0,0,0,11,8,2013,False,False,False,True,False,False,False,True,False,False,False,False,False,0
1992,48789,0,0,94,145,351,16,7,5,156,1,6,0,4,7,6,0,0,0,0,0,10,9,2012,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1987,81361,0,0,18,76,163,23,27,65,424,1,3,0,10,13,1,0,0,0,0,0,25,2,2014,False,False,True,False,False,False,False,True,False,False,False,False,False,1
1964,42523,0,0,96,35,14,36,3,26,11,1,1,0,1,4,2,0,0,0,0,0,23,4,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1958,69096,0,1,4,109,247,49,7,82,159,1,5,0,2,10,4,0,0,0,0,0,27,9,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1970,15315,0,0,27,17,7,4,15,8,13,2,2,0,0,4,5,0,0,0,0,0,3,8,2013,True,False,False,False,False,False,False,False,True,False,False,False,False,0
1975,74165,0,0,9,12,1001,12,16,12,240,1,5,0,4,10,2,0,0,0,0,0,1,5,2013,False,False,False,False,True,False,False,True,False,False,False,False,False,0
1972,62710,0,1,53,11,441,35,7,29,83,4,4,0,2,12,4,0,0,0,0,0,23,5,2013,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1980,65295,0,0,19,6,365,32,34,110,117,1,3,0,3,13,2,0,0,0,0,0,23,12,2013,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1956,78028,0,1,38,38,158,19,25,0,288,1,6,0,4,9,7,0,1,1,0,0,10,9,2012,False,False,False,False,True,False,False,False,False,False,False,True,False,1
1989,25443,1,0,82,7,1,4,8,9,3,1,1,0,0,3,8,0,0,0,0,0,22,12,2012,False,True,False,False,False,False,False,False,True,False,False,False,False,0
1995,34824,0,0,65,4,4,2,2,0,11,1,1,0,0,2,6,0,0,0,0,0,26,3,2014,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1970,78579,0,0,35,99,816,66,216,66,549,1,5,0,6,4,3,0,0,0,0,0,22,12,2012,False,False,False,True,False,False,False,True,False,False,False,False,False,1
1965,35791,2,1,94,3,27,0,0,0,5,2,1,0,0,3,8,0,0,0,0,0,6,5,2013,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1972,36026,2,1,34,17,20,4,6,4,10,2,2,0,0,3,6,0,0,0,0,0,16,3,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1971,34600,1,1,8,15,199,33,8,3,60,5,5,0,2,5,8,0,0,0,0,0,1,1,2013,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1948,92344,0,0,9,119,992,24,51,19,694,0,5,1,10,5,1,0,0,1,0,0,15,1,2014,False,False,True,False,False,False,False,False,True,False,False,False,False,0
1981,77882,0,0,29,15,68,129,188,22,396,1,3,0,3,5,1,0,0,0,0,0,30,4,2014,False,False,False,True,False,False,False,False,False,False,True,False,False,0
